customer_id,city,signup_date,customer_tier,preferred_contact_method,signup_year,signup_month,signup_quarter
10103,Cape Town,2025-04-09,Gold,Email,2025.0,4.0,2.0
10380,Cape Town,2025-04-23,Silver,Whatsapp,2025.0,4.0,2.0
53202,Cape Town,2026-01-25,Gold,Whatsapp,2026.0,1.0,1.0
38699,Cape Town,2023-04-03,Silver,Call,2023.0,4.0,2.0
23703,Unknown,2023-03-12,Bronze,Sms,2023.0,3.0,1.0
17165,Cape Town,2021-12-23,Gold,Email,2021.0,12.0,4.0
56664,Pretoria,2024-11-30,Bronze,Sms,2024.0,11.0,4.0
3523,Cape Town,2023-06-05,Bronze,Email,2023.0,6.0,2.0
22084,Cape Town,2022-11-20,Bronze,Sms,2022.0,11.0,4.0
53591,Cape Town,2022-10-24,Gold,Call,2022.0,10.0,4.0
10602,Pretoria,2022-08-30,Silver,Email,2022.0,8.0,3.0
33049,Cape Town,2025-11-26,Silver,Sms,2025.0,11.0,4.0
33858,Durban,2024-04-08,Silver,Sms,2024.0,4.0,2.0
6505,Durban,2024-05-04,Bronze,Sms,2024.0,5.0,2.0
18567,Cape Town,2024-08-11,Silver,Sms,2024.0,8.0,3.0
4385,Cape Town,2022-05-03,Gold,Email,2022.0,5.0,2.0
3338,Pretoria,2024-09-03,Gold,Email,2024.0,9.0,3.0
26039,Johannesburg,2025-02-11,Bronze,Email,2025.0,2.0,1.0
6304,Pretoria,2023-03-28,Gold,Email,2023.0,3.0,1.0
19672,Durban,2022-02-07,Gold,Sms,2022.0,2.0,1.0
18051,Johannesburg,2024-07-21,Gold,Sms,2024.0,7.0,3.0
20627,Durban,2024-04-09,Silver,Email,2024.0,4.0,2.0
29218,Cape Town,2022-09-20,Bronze,Whatsapp,2022.0,9.0,3.0
49869,Unknown,2025-06-30,Gold,Email,2025.0,6.0,2.0
35413,Pretoria,2022-05-29,Bronze,Sms,2022.0,5.0,2.0
5279,Cape Town,2021-03-26,Silver,Email,2021.0,3.0,1.0
12905,Unknown,2024-02-01,Gold,Sms,2024.0,2.0,1.0
50604,Cape Town,2024-11-16,Silver,Whatsapp,2024.0,11.0,4.0
20775,Cape Town,2021-09-26,Silver,Sms,2021.0,9.0,3.0
50923,Pretoria,2023-12-14,Silver,Email,2023.0,12.0,4.0
30733,Cape Town,2025-10-30,Silver,Email,2025.0,10.0,4.0
1664,Johannesburg,2025-02-17,Silver,Whatsapp,2025.0,2.0,1.0
190,Pretoria,2022-09-18,Gold,Call,2022.0,9.0,3.0
15978,Cape Town,2025-09-26,Gold,Email,2025.0,9.0,3.0
42681,Durban,2024-06-02,Silver,Whatsapp,2024.0,6.0,2.0
23181,Unknown,2024-01-13,Gold,Sms,2024.0,1.0,1.0
57398,Durban,2024-10-14,Silver,Sms,2024.0,10.0,4.0
22954,Cape Town,2023-12-22,Silver,Whatsapp,2023.0,12.0,4.0
20303,Cape Town,2024-08-02,Gold,Email,2024.0,8.0,3.0
3211,Durban,2022-08-30,Bronze,Email,2022.0,8.0,3.0
273,Johannesburg,2024-02-25,Bronze,Email,2024.0,2.0,1.0
12007,Unknown,2025-10-12,Silver,Sms,2025.0,10.0,4.0
16732,Pretoria,2022-07-09,Bronze,Email,2022.0,7.0,3.0
39584,Cape Town,2021-06-17,Bronze,Whatsapp,2021.0,6.0,2.0
16289,Cape Town,2023-11-10,Bronze,Sms,2023.0,11.0,4.0
21158,Cape Town,2025-10-07,Bronze,Whatsapp,2025.0,10.0,4.0
43728,Cape Town,2021-10-15,Silver,Call,2021.0,10.0,4.0
32731,Cape Town,2024-06-25,Gold,Email,2024.0,6.0,2.0
57790,Johannesburg,2023-08-07,Silver,Sms,2023.0,8.0,3.0
49750,Cape Town,2021-04-13,Silver,Email,2021.0,4.0,2.0
37881,Durban,2021-12-18,Bronze,Email,2021.0,12.0,4.0
3625,Johannesburg,2022-12-29,Silver,Call,2022.0,12.0,4.0
57005,Unknown,2021-05-17,Silver,Call,2021.0,5.0,2.0
15188,Cape Town,2023-08-31,Bronze,Sms,2023.0,8.0,3.0
5341,Cape Town,2025-03-11,Bronze,Sms,2025.0,3.0,1.0
16749,Unknown,2026-03-30,Bronze,Call,2026.0,3.0,1.0
1928,Cape Town,2022-01-20,Gold,Email,2022.0,1.0,1.0
23421,Cape Town,2022-04-04,Silver,Sms,2022.0,4.0,2.0
43269,Pretoria,2024-07-18,Silver,Email,2024.0,7.0,3.0
17645,Unknown,2022-12-31,Gold,Email,2022.0,12.0,4.0
21101,Pretoria,2025-10-03,Silver,Email,2025.0,10.0,4.0
7610,Durban,2023-06-01,Bronze,Sms,2023.0,6.0,2.0
35366,Unknown,2025-06-02,Silver,Sms,2025.0,6.0,2.0
29658,Johannesburg,2025-08-23,Silver,Email,2025.0,8.0,3.0
23801,Cape Town,2022-09-14,Silver,Sms,2022.0,9.0,3.0
30027,Unknown,2023-03-12,Gold,Sms,2023.0,3.0,1.0
56391,Cape Town,2021-10-02,Gold,Call,2021.0,10.0,4.0
18813,Cape Town,2024-01-07,Silver,Email,2024.0,1.0,1.0
40318,Pretoria,2023-06-15,Bronze,Sms,2023.0,6.0,2.0
15847,Pretoria,2025-12-12,Bronze,Sms,2025.0,12.0,4.0
27361,Durban,2026-03-18,Gold,Call,2026.0,3.0,1.0
14838,Durban,2025-10-07,Gold,Email,2025.0,10.0,4.0
32802,Cape Town,2022-01-27,Silver,Whatsapp,2022.0,1.0,1.0
5309,Cape Town,2023-12-02,Gold,Email,2023.0,12.0,4.0
31207,Johannesburg,2023-03-27,Silver,Sms,2023.0,3.0,1.0
45820,Pretoria,2023-04-21,Silver,Sms,2023.0,4.0,2.0
23979,Cape Town,2025-10-26,Silver,Email,2025.0,10.0,4.0
14325,Durban,2021-05-29,Bronze,Email,2021.0,5.0,2.0
21269,Cape Town,2025-07-14,Bronze,Call,2025.0,7.0,3.0
10251,Durban,2021-11-29,Bronze,Sms,2021.0,11.0,4.0
26411,Durban,2023-08-11,Bronze,Email,2023.0,8.0,3.0
55672,Cape Town,2021-02-12,Silver,Sms,2021.0,2.0,1.0
31383,Durban,2023-01-15,Bronze,Call,2023.0,1.0,1.0
28430,Pretoria,2024-10-26,Silver,Whatsapp,2024.0,10.0,4.0
42628,Cape Town,2021-02-15,Silver,Whatsapp,2021.0,2.0,1.0
49300,Johannesburg,2025-02-23,Gold,Sms,2025.0,2.0,1.0
39268,Unknown,2023-01-26,Bronze,Email,2023.0,1.0,1.0
29100,Johannesburg,2021-09-06,Bronze,Whatsapp,2021.0,9.0,3.0
13579,Cape Town,2023-03-30,Silver,Email,2023.0,3.0,1.0
14822,Unknown,2025-08-10,Gold,Email,2025.0,8.0,3.0
42749,Durban,2026-03-18,Gold,Sms,2026.0,3.0,1.0
33592,Unknown,2025-03-06,Bronze,Whatsapp,2025.0,3.0,1.0
16615,Cape Town,2024-12-16,Bronze,Sms,2024.0,12.0,4.0
6423,Cape Town,2022-07-26,Gold,Sms,2022.0,7.0,3.0
49015,Unknown,2023-03-28,Bronze,Whatsapp,2023.0,3.0,1.0
12775,Johannesburg,2024-08-11,Bronze,Email,2024.0,8.0,3.0
16575,Cape Town,2026-06-18,Gold,Call,2026.0,6.0,2.0
58776,Cape Town,2026-04-26,Bronze,Sms,2026.0,4.0,2.0
25145,Pretoria,2025-05-27,Silver,Sms,2025.0,5.0,2.0
25144,Durban,2025-10-15,Bronze,Whatsapp,2025.0,10.0,4.0
42460,Cape Town,2025-03-31,Silver,Email,2025.0,3.0,1.0
54405,Pretoria,2025-09-11,Silver,Sms,2025.0,9.0,3.0
54187,Cape Town,2023-01-19,Silver,Sms,2023.0,1.0,1.0
9032,Pretoria,2021-09-27,Silver,Call,2021.0,9.0,3.0
53015,Pretoria,2024-03-17,Silver,Whatsapp,2024.0,3.0,1.0
31054,Cape Town,2021-03-07,Bronze,Email,2021.0,3.0,1.0
11926,Unknown,2023-11-06,Gold,Call,2023.0,11.0,4.0
21335,Cape Town,2025-10-04,Gold,Whatsapp,2025.0,10.0,4.0
18093,Johannesburg,2022-06-29,Bronze,Call,2022.0,6.0,2.0
12980,Durban,2022-05-04,Gold,Sms,2022.0,5.0,2.0
35528,Cape Town,2022-12-07,Bronze,Email,2022.0,12.0,4.0
53423,Cape Town,2020-08-28,Bronze,Sms,2020.0,8.0,3.0
58013,Pretoria,2024-02-14,Bronze,Sms,2024.0,2.0,1.0
39383,Unknown,2023-01-03,Bronze,Email,2023.0,1.0,1.0
31515,Johannesburg,2026-04-07,Bronze,Call,2026.0,4.0,2.0
53494,Cape Town,2021-02-24,Silver,Email,2021.0,2.0,1.0
5495,Unknown,2021-04-14,Silver,Sms,2021.0,4.0,2.0
30260,Cape Town,2021-05-02,Bronze,Call,2021.0,5.0,2.0
16390,Cape Town,2021-12-26,Silver,Email,2021.0,12.0,4.0
32061,Cape Town,2023-09-07,Gold,Sms,2023.0,9.0,3.0
19403,Cape Town,2026-01-14,Bronze,Sms,2026.0,1.0,1.0
29320,Cape Town,2024-01-22,Bronze,Sms,2024.0,1.0,1.0
49081,Johannesburg,2022-09-01,Silver,Email,2022.0,9.0,3.0
44654,Cape Town,2022-05-24,Bronze,Whatsapp,2022.0,5.0,2.0
37211,Unknown,2022-03-09,Silver,Call,2022.0,3.0,1.0
4292,Johannesburg,2025-10-13,Bronze,Sms,2025.0,10.0,4.0
19590,Unknown,2025-09-01,Gold,Sms,2025.0,9.0,3.0
33757,Cape Town,2026-06-18,Silver,Call,2026.0,6.0,2.0
15818,Johannesburg,2022-08-03,Bronze,Whatsapp,2022.0,8.0,3.0
45310,Cape Town,2023-05-22,Silver,Sms,2023.0,5.0,2.0
43613,Johannesburg,2021-02-11,Silver,Whatsapp,2021.0,2.0,1.0
43736,Pretoria,2025-10-23,Bronze,Email,2025.0,10.0,4.0
41292,Cape Town,2022-02-06,Silver,Email,2022.0,2.0,1.0
43181,Durban,2025-01-14,Bronze,Sms,2025.0,1.0,1.0
2262,Unknown,2025-05-13,Silver,Whatsapp,2025.0,5.0,2.0
42743,Cape Town,2021-11-06,Silver,Sms,2021.0,11.0,4.0
12011,Cape Town,2022-01-27,Bronze,Email,2022.0,1.0,1.0
38216,Cape Town,2021-04-22,Silver,Whatsapp,2021.0,4.0,2.0
18145,Johannesburg,2026-06-13,Silver,Email,2026.0,6.0,2.0
45481,Cape Town,2021-08-22,Bronze,Sms,2021.0,8.0,3.0
22590,Unknown,2025-08-18,Bronze,Sms,2025.0,8.0,3.0
34324,Cape Town,2022-04-28,Bronze,Sms,2022.0,4.0,2.0
51530,Cape Town,2024-03-11,Silver,Email,2024.0,3.0,1.0
18604,Unknown,2025-12-14,Bronze,Email,2025.0,12.0,4.0
6658,Durban,2023-04-30,Silver,Whatsapp,2023.0,4.0,2.0
2784,Unknown,2022-11-14,Bronze,Sms,2022.0,11.0,4.0
27170,Cape Town,2023-01-18,Bronze,Sms,2023.0,1.0,1.0
1798,Cape Town,2021-11-14,Bronze,Call,2021.0,11.0,4.0
30581,Pretoria,2024-02-06,Gold,Email,2024.0,2.0,1.0
42818,Cape Town,2022-05-24,Bronze,Sms,2022.0,5.0,2.0
18833,Pretoria,2026-01-02,Silver,Sms,2026.0,1.0,1.0
56527,Durban,2023-06-05,Silver,Call,2023.0,6.0,2.0
26491,Cape Town,2021-09-10,Bronze,Email,2021.0,9.0,3.0
39706,Pretoria,2022-01-15,Silver,Call,2022.0,1.0,1.0
46851,Durban,2026-03-22,Bronze,Email,2026.0,3.0,1.0
5801,Durban,2022-06-14,Silver,Email,2022.0,6.0,2.0
45632,Johannesburg,2024-06-06,Gold,Sms,2024.0,6.0,2.0
8924,Cape Town,2023-06-02,Silver,Call,2023.0,6.0,2.0
37603,Pretoria,2025-11-14,Bronze,Sms,2025.0,11.0,4.0
18711,Pretoria,2024-07-01,Bronze,Whatsapp,2024.0,7.0,3.0
51148,Durban,2026-01-04,Bronze,Sms,2026.0,1.0,1.0
3507,Unknown,2023-11-21,Bronze,Email,2023.0,11.0,4.0
33397,Durban,2025-12-31,Bronze,Sms,2025.0,12.0,4.0
47262,Unknown,2026-05-30,Bronze,Sms,2026.0,5.0,2.0
46299,Johannesburg,2026-01-21,Bronze,Sms,2026.0,1.0,1.0
15815,Cape Town,2024-02-26,Gold,Sms,2024.0,2.0,1.0
35819,Pretoria,2024-09-28,Gold,Email,2024.0,9.0,3.0
39928,Cape Town,2021-06-22,Silver,Sms,2021.0,6.0,2.0
47327,Cape Town,2024-11-02,Silver,Whatsapp,2024.0,11.0,4.0
41388,Cape Town,2024-10-04,Bronze,Call,2024.0,10.0,4.0
22415,Cape Town,2023-03-17,Bronze,Call,2023.0,3.0,1.0
2224,Johannesburg,2024-07-03,Silver,Sms,2024.0,7.0,3.0
54301,Unknown,2026-06-08,Gold,Sms,2026.0,6.0,2.0
52307,Johannesburg,2021-02-09,Silver,Sms,2021.0,2.0,1.0
32356,Durban,2024-09-30,Bronze,Email,2024.0,9.0,3.0
37359,Unknown,2024-09-09,Bronze,Call,2024.0,9.0,3.0
48162,Cape Town,2021-08-19,Silver,Call,2021.0,8.0,3.0
8340,Cape Town,2021-10-01,Silver,Whatsapp,2021.0,10.0,4.0
9683,Cape Town,2021-04-16,Bronze,Sms,2021.0,4.0,2.0
5514,Johannesburg,2023-08-02,Bronze,Whatsapp,2023.0,8.0,3.0
51226,Pretoria,2025-05-01,Bronze,Sms,2025.0,5.0,2.0
22233,Unknown,2020-09-15,Bronze,Sms,2020.0,9.0,3.0
40605,Johannesburg,2023-08-15,Bronze,Sms,2023.0,8.0,3.0
8602,Pretoria,2025-11-18,Gold,Email,2025.0,11.0,4.0
31196,Pretoria,2022-10-07,Bronze,Sms,2022.0,10.0,4.0
26400,Cape Town,2024-06-30,Bronze,Email,2024.0,6.0,2.0
32745,Cape Town,2024-01-10,Bronze,Sms,2024.0,1.0,1.0
43858,Cape Town,2024-07-04,Silver,Email,2024.0,7.0,3.0
41588,Unknown,2023-07-01,Gold,Email,2023.0,7.0,3.0
3159,Cape Town,2024-12-28,Gold,Call,2024.0,12.0,4.0
32267,Cape Town,2021-08-03,Bronze,Sms,2021.0,8.0,3.0
51441,Cape Town,2024-05-01,Bronze,Sms,2024.0,5.0,2.0
6112,Cape Town,2022-03-04,Silver,Sms,2022.0,3.0,1.0
9863,Cape Town,2023-11-22,Bronze,Whatsapp,2023.0,11.0,4.0
1241,Cape Town,2024-11-08,Bronze,Sms,2024.0,11.0,4.0
55761,Cape Town,2025-05-07,Bronze,Sms,2025.0,5.0,2.0
21154,Cape Town,2022-05-02,Silver,Call,2022.0,5.0,2.0
21113,Cape Town,2025-02-25,Silver,Email,2025.0,2.0,1.0
40369,Unknown,2023-02-17,Silver,Email,2023.0,2.0,1.0
53134,Cape Town,2021-05-14,Silver,Whatsapp,2021.0,5.0,2.0
30154,Unknown,2024-07-10,Silver,Sms,2024.0,7.0,3.0
52718,Pretoria,2021-11-03,Gold,Whatsapp,2021.0,11.0,4.0
35132,Cape Town,2022-01-12,Silver,Whatsapp,2022.0,1.0,1.0
55111,Unknown,2026-09-01,Bronze,Sms,2026.0,9.0,3.0
30774,Durban,2021-01-21,Gold,Email,2021.0,1.0,1.0
55974,Cape Town,2022-03-15,Silver,Whatsapp,2022.0,3.0,1.0
41038,Unknown,2023-04-18,Gold,Email,2023.0,4.0,2.0
233,Cape Town,2025-04-02,Silver,Email,2025.0,4.0,2.0
21711,Unknown,2024-10-23,Gold,Sms,2024.0,10.0,4.0
47272,Durban,2022-10-09,Silver,Whatsapp,2022.0,10.0,4.0
13127,Unknown,2023-02-13,Silver,Whatsapp,2023.0,2.0,1.0
33332,Durban,2023-11-08,Bronze,Email,2023.0,11.0,4.0
20503,Durban,2022-06-26,Gold,Call,2022.0,6.0,2.0
13987,Cape Town,2023-08-07,Bronze,Email,2023.0,8.0,3.0
18026,Cape Town,2025-06-05,Bronze,Sms,2025.0,6.0,2.0
1359,Cape Town,2021-01-13,Bronze,Whatsapp,2021.0,1.0,1.0
28972,Cape Town,2026-03-31,Silver,Whatsapp,2026.0,3.0,1.0
15644,Cape Town,2024-03-14,Silver,Email,2024.0,3.0,1.0
16376,Cape Town,2024-06-14,Silver,Email,2024.0,6.0,2.0
55474,Pretoria,2022-12-23,Bronze,Sms,2022.0,12.0,4.0
18959,Pretoria,2023-02-02,Gold,Sms,2023.0,2.0,1.0
7235,Unknown,2025-05-22,Bronze,Sms,2025.0,5.0,2.0
51394,Cape Town,2023-03-22,Silver,Email,2023.0,3.0,1.0
52133,Pretoria,2024-04-05,Gold,Sms,2024.0,4.0,2.0
5655,Pretoria,2025-05-01,Bronze,Sms,2025.0,5.0,2.0
6123,Durban,2025-01-29,Gold,Email,2025.0,1.0,1.0
56066,Unknown,2024-04-08,Bronze,Sms,2024.0,4.0,2.0
58246,Durban,2022-12-03,Gold,Whatsapp,2022.0,12.0,4.0
1819,Cape Town,2024-01-27,Silver,Email,2024.0,1.0,1.0
26938,Durban,2025-06-11,Bronze,Sms,2025.0,6.0,2.0
11037,Pretoria,2025-09-30,Silver,Email,2025.0,9.0,3.0
40548,Cape Town,2024-09-26,Bronze,Sms,2024.0,9.0,3.0
22424,Pretoria,2021-07-06,Silver,Call,2021.0,7.0,3.0
36686,Cape Town,2020-08-06,Bronze,Sms,2020.0,8.0,3.0
41782,Cape Town,2021-04-04,Gold,Whatsapp,2021.0,4.0,2.0
34500,Pretoria,2025-02-27,Silver,Call,2025.0,2.0,1.0
12086,Cape Town,2023-12-08,Bronze,Email,2023.0,12.0,4.0
24463,Pretoria,2025-01-27,Bronze,Email,2025.0,1.0,1.0
57947,Johannesburg,2025-01-11,Bronze,Email,2025.0,1.0,1.0
10533,Pretoria,2022-05-19,Gold,Email,2022.0,5.0,2.0
30636,Cape Town,2023-06-23,Gold,Sms,2023.0,6.0,2.0
38000,Cape Town,2024-02-16,Bronze,Sms,2024.0,2.0,1.0
33583,Unknown,2023-01-28,Bronze,Sms,2023.0,1.0,1.0
36770,Durban,2026-02-04,Silver,Email,2026.0,2.0,1.0
54155,Pretoria,2021-03-02,Silver,Whatsapp,2021.0,3.0,1.0
50973,Durban,2021-03-24,Bronze,Sms,2021.0,3.0,1.0
53649,Pretoria,2025-04-18,Bronze,Whatsapp,2025.0,4.0,2.0
14303,Unknown,2024-09-01,Silver,Email,2024.0,9.0,3.0
54224,Durban,2022-07-24,Bronze,Email,2022.0,7.0,3.0
42543,Johannesburg,2021-08-09,Bronze,Whatsapp,2021.0,8.0,3.0
11117,Cape Town,2023-04-09,Silver,Sms,2023.0,4.0,2.0
38211,Cape Town,2021-01-18,Silver,Email,2021.0,1.0,1.0
14847,Cape Town,2022-07-17,Bronze,Whatsapp,2022.0,7.0,3.0
34588,Johannesburg,2023-06-19,Gold,Sms,2023.0,6.0,2.0
35867,Cape Town,2021-06-11,Bronze,Call,2021.0,6.0,2.0
57993,Cape Town,2023-11-01,Bronze,Email,2023.0,11.0,4.0
3971,Durban,2025-05-07,Bronze,Email,2025.0,5.0,2.0
56681,Johannesburg,2023-08-21,Bronze,Sms,2023.0,8.0,3.0
3432,Cape Town,2026-04-16,Gold,Sms,2026.0,4.0,2.0
44779,Cape Town,2024-05-22,Silver,Call,2024.0,5.0,2.0
19701,Cape Town,2025-10-16,Bronze,Call,2025.0,10.0,4.0
47674,Unknown,2024-01-09,Bronze,Sms,2024.0,1.0,1.0
57678,Cape Town,2021-05-04,Bronze,Email,2021.0,5.0,2.0
46634,Pretoria,2022-04-30,Silver,Email,2022.0,4.0,2.0
12239,Johannesburg,2023-03-23,Bronze,Call,2023.0,3.0,1.0
37851,Johannesburg,2024-10-04,Silver,Sms,2024.0,10.0,4.0
36498,Cape Town,2022-04-11,Silver,Sms,2022.0,4.0,2.0
27596,Cape Town,2022-04-02,Silver,Sms,2022.0,4.0,2.0
18842,Cape Town,2022-05-23,Gold,Email,2022.0,5.0,2.0
14918,Cape Town,2025-01-10,Silver,Email,2025.0,1.0,1.0
41016,Unknown,2025-05-02,Silver,Email,2025.0,5.0,2.0
57908,Cape Town,2022-04-05,Silver,Email,2022.0,4.0,2.0
15399,Unknown,2023-09-05,Gold,Call,2023.0,9.0,3.0
27073,Cape Town,2023-08-31,Bronze,Sms,2023.0,8.0,3.0
40427,Unknown,2020-09-26,Silver,Sms,2020.0,9.0,3.0
53428,Cape Town,2024-03-30,Silver,Email,2024.0,3.0,1.0
51543,Cape Town,2021-09-19,Bronze,Sms,2021.0,9.0,3.0
57118,Cape Town,2023-01-28,Bronze,Email,2023.0,1.0,1.0
30325,Cape Town,2023-02-19,Bronze,Email,2023.0,2.0,1.0
32219,Johannesburg,2025-03-16,Bronze,Sms,2025.0,3.0,1.0
51580,Unknown,2024-03-01,Silver,Sms,2024.0,3.0,1.0
20940,Durban,2021-04-27,Silver,Call,2021.0,4.0,2.0
17631,Unknown,2024-10-11,Silver,Sms,2024.0,10.0,4.0
5632,Pretoria,2026-01-02,Silver,Email,2026.0,1.0,1.0
27909,Cape Town,2025-11-04,Silver,Sms,2025.0,11.0,4.0
10256,Cape Town,2023-04-25,Gold,Email,2023.0,4.0,2.0
22852,Durban,2023-09-11,Silver,Email,2023.0,9.0,3.0
1208,Pretoria,2022-02-12,Bronze,Sms,2022.0,2.0,1.0
4343,Cape Town,2025-10-02,Silver,Sms,2025.0,10.0,4.0
56349,Johannesburg,2026-05-24,Silver,Call,2026.0,5.0,2.0
20653,Cape Town,2026-04-11,Silver,Email,2026.0,4.0,2.0
44197,Cape Town,2023-11-29,Bronze,Sms,2023.0,11.0,4.0
51436,Cape Town,2022-03-25,Bronze,Email,2022.0,3.0,1.0
1352,Cape Town,2024-01-27,Bronze,Sms,2024.0,1.0,1.0
14718,Pretoria,2020-04-19,Silver,Email,2020.0,4.0,2.0
4967,Cape Town,2023-08-22,Bronze,Sms,2023.0,8.0,3.0
56444,Pretoria,2021-10-30,Silver,Email,2021.0,10.0,4.0
34766,Durban,2021-07-19,Silver,Call,2021.0,7.0,3.0
3052,Johannesburg,2024-12-19,Gold,Sms,2024.0,12.0,4.0
55419,Johannesburg,2025-08-02,Silver,Sms,2025.0,8.0,3.0
58056,Johannesburg,2025-06-23,Silver,Email,2025.0,6.0,2.0
984,Pretoria,2025-09-07,Bronze,Whatsapp,2025.0,9.0,3.0
38045,Cape Town,2026-02-19,Bronze,Sms,2026.0,2.0,1.0
29038,Durban,2023-05-27,Bronze,Sms,2023.0,5.0,2.0
10110,Cape Town,2024-03-09,Bronze,Whatsapp,2024.0,3.0,1.0
34203,Cape Town,2024-04-23,Bronze,Whatsapp,2024.0,4.0,2.0
47740,Unknown,2020-11-24,Silver,Email,2020.0,11.0,4.0
35034,Cape Town,2024-04-04,Gold,Sms,2024.0,4.0,2.0
36773,Unknown,2024-04-04,Silver,Call,2024.0,4.0,2.0
19014,Cape Town,2022-12-20,Bronze,Whatsapp,2022.0,12.0,4.0
22296,Unknown,2026-06-03,Silver,Sms,2026.0,6.0,2.0
25433,Johannesburg,2022-05-24,Gold,Email,2022.0,5.0,2.0
27623,Durban,2021-12-31,Bronze,Email,2021.0,12.0,4.0
18628,Unknown,2024-07-27,Bronze,Whatsapp,2024.0,7.0,3.0
50557,Cape Town,2023-12-05,Bronze,Sms,2023.0,12.0,4.0
16415,Cape Town,2026-01-19,Bronze,Email,2026.0,1.0,1.0
40172,Cape Town,2026-12-01,Silver,Sms,2026.0,12.0,4.0
8487,Cape Town,2021-06-29,Bronze,Call,2021.0,6.0,2.0
58145,Unknown,2025-11-24,Gold,Whatsapp,2025.0,11.0,4.0
20865,Cape Town,2026-01-23,Gold,Email,2026.0,1.0,1.0
39356,Cape Town,2023-01-10,Bronze,Email,2023.0,1.0,1.0
37979,Cape Town,2021-11-28,Silver,Sms,2021.0,11.0,4.0
53657,Cape Town,2024-03-10,Bronze,Sms,2024.0,3.0,1.0
35544,Cape Town,2023-07-09,Silver,Call,2023.0,7.0,3.0
55854,Unknown,2022-11-22,Bronze,Sms,2022.0,11.0,4.0
55383,Johannesburg,2025-06-06,Silver,Call,2025.0,6.0,2.0
20727,Pretoria,2022-03-22,Bronze,Sms,2022.0,3.0,1.0
8194,Durban,2024-01-17,Bronze,Email,2024.0,1.0,1.0
58116,Cape Town,2023-12-05,Bronze,Whatsapp,2023.0,12.0,4.0
35284,Cape Town,2026-07-02,Bronze,Sms,2026.0,7.0,3.0
52910,Johannesburg,2025-05-01,Bronze,Email,2025.0,5.0,2.0
38162,Johannesburg,2026-10-04,Gold,Sms,2026.0,10.0,4.0
7769,Cape Town,2022-03-12,Bronze,Call,2022.0,3.0,1.0
4531,Cape Town,2023-06-25,Silver,Sms,2023.0,6.0,2.0
40474,Cape Town,2024-05-09,Silver,Sms,2024.0,5.0,2.0
52496,Cape Town,2022-03-23,Silver,Email,2022.0,3.0,1.0
48118,Unknown,2022-09-07,Bronze,Whatsapp,2022.0,9.0,3.0
3674,Unknown,2023-11-30,Gold,Call,2023.0,11.0,4.0
21513,Pretoria,2024-04-18,Bronze,Call,2024.0,4.0,2.0
13149,Cape Town,2025-10-16,Bronze,Sms,2025.0,10.0,4.0
54925,Cape Town,2025-08-16,Gold,Sms,2025.0,8.0,3.0
35143,Durban,2024-12-04,Silver,Email,2024.0,12.0,4.0
22746,Unknown,2023-11-30,Silver,Email,2023.0,11.0,4.0
4430,Durban,2025-03-18,Bronze,Sms,2025.0,3.0,1.0
38793,Johannesburg,2021-12-05,Bronze,Sms,2021.0,12.0,4.0
35322,Johannesburg,2026-05-05,Bronze,Email,2026.0,5.0,2.0
46140,Unknown,2025-11-04,Bronze,Email,2025.0,11.0,4.0
57198,Durban,2022-06-14,Gold,Sms,2022.0,6.0,2.0
1501,Cape Town,2022-09-06,Silver,Email,2022.0,9.0,3.0
15741,Pretoria,2025-06-28,Gold,Sms,2025.0,6.0,2.0
5718,Cape Town,2022-07-08,Silver,Email,2022.0,7.0,3.0
49488,Cape Town,2023-12-13,Bronze,Sms,2023.0,12.0,4.0
56251,Durban,2023-11-23,Silver,Whatsapp,2023.0,11.0,4.0
47355,Durban,2023-12-04,Bronze,Email,2023.0,12.0,4.0
21765,Durban,2021-01-06,Gold,Sms,2021.0,1.0,1.0
22890,Cape Town,2024-01-05,Bronze,Email,2024.0,1.0,1.0
29971,Cape Town,2025-03-23,Gold,Sms,2025.0,3.0,1.0
22307,Cape Town,2025-03-11,Silver,Email,2025.0,3.0,1.0
10758,Cape Town,2023-10-04,Silver,Sms,2023.0,10.0,4.0
35649,Cape Town,2022-03-25,Bronze,Whatsapp,2022.0,3.0,1.0
8759,Durban,2024-06-10,Silver,Sms,2024.0,6.0,2.0
4510,Pretoria,2021-03-18,Bronze,Call,2021.0,3.0,1.0
58208,Cape Town,2023-06-17,Silver,Email,2023.0,6.0,2.0
21423,Unknown,2021-05-13,Bronze,Email,2021.0,5.0,2.0
43921,Cape Town,2021-09-28,Silver,Whatsapp,2021.0,9.0,3.0
38843,Durban,2022-07-07,Silver,Sms,2022.0,7.0,3.0
33283,Cape Town,2025-10-25,Bronze,Whatsapp,2025.0,10.0,4.0
20949,Cape Town,2024-09-28,Bronze,Whatsapp,2024.0,9.0,3.0
20885,Durban,2021-06-22,Bronze,Email,2021.0,6.0,2.0
46148,Cape Town,2022-12-15,Silver,Email,2022.0,12.0,4.0
47267,Cape Town,2022-01-27,Bronze,Sms,2022.0,1.0,1.0
5996,Pretoria,2021-08-09,Bronze,Email,2021.0,8.0,3.0
42607,Durban,2022-08-31,Silver,Sms,2022.0,8.0,3.0
17213,Johannesburg,2023-01-19,Bronze,Call,2023.0,1.0,1.0
29125,Unknown,2022-03-04,Bronze,Email,2022.0,3.0,1.0
42175,Unknown,2021-04-28,Bronze,Sms,2021.0,4.0,2.0
