order_id,customer_id,product_id,order_date,quantity,order_rating,customers_id
55987,19578,P0020,4/14/2024,9,4,
55988,5707,P0001,23/09/2025,2,5,
55989,8625,P0049,3/29/2026,7,2,
55990,45378,P0092,12/21/2022,6,5,
55991,9825,P0092,1/17/2025,5,4,
55992,30348,P0042,22/11/2021,5,5,
55993,33308,P0088,9/23/2023,4,1,
55994,23542,P0097,3/2/2023,7,4,
55995,53149,P0026,10/30/2021,2,3,
55996,14787,P0142,6/6/2021,10,5,
55997,45911,P0136,9/20/2021,5,3,
55998,39775,P0138,12/31/2021,1,5,
55999,26130,P0067,30/09/2022,3,3,
56000,38230,P0167,11/25/2022,5,2,
56001,5946,P0017,4/28/2024,5,3,
56002,14755,P0089,9/3/2025,4,1,
56003,41002,P0196,8/24/2023,2,1,
56004,29158,P0098,8/31/2025,2,3,
56005,49611,P0008,11/9/2021,2,2,
56006,15948,P0080,9/2/2024,10,3,
56007,4493,P0187,3/27/2021,5,3,
56008,38637,P0147,11/20/2022,3,5,
56009,14764,P0043,22/08/2025,8,1,
56010,2282,P0173,16/08/2022,10,2,
56011,53519,P0132,5/7/2026,4,1,
56012,7341,P0098,4/12/2024,9,1,
56013,36112,P0130,7/3/2021,2,5,
56014,25148,P0067,21/07/2021,8,5,
56015,5641,P0075,26/03/2024,4,5,
56016,51149,P0099,12/7/2021,9,5,
56017,6422,P0005,5/11/2025,1,4,
56018,35464,P0005,2/5/2024,9,1,
56019,52211,P0027,11/30/2025,9,1,
56020,15053,P0065,19/06/2021,6,1,
56021,54351,P0098,11/17/2022,6,2,
56022,28673,P0135,5/30/2022,8,4,
56023,20342,P0182,29/07/2025,2,5,
56024,44184,P0091,4/5/2026,3,5,
56025,4863,P0032,5/8/2022,2,2,
56026,41384,P0034,3/23/2026,3,4,
56027,7452,P0102,4/28/2021,2,5,
56028,52576,P0026,25/10/2024,7,5,
56029,30784,P0060,17/07/2022,9,2,
56030,49941,P0127,9/28/2024,1,1,
56031,50395,P0082,8/21/2025,2,5,
56032,21073,P0091,6/4/2022,3,5,
56033,3254,P0152,5/22/2026,9,3,
56034,41673,P0043,20/02/2025,9,3,
56035,11120,P0167,9/5/2025,2,3,
56036,15799,P0169,23/09/2023,5,4,
56037,56692,P0066,11/8/2021,7,5,
56038,51949,P0176,11/12/2023,1,5,
56039,2833,P0058,10/12/2023,10,5,
56040,7300,P0004,4/4/2023,7,2,
56041,24172,P0117,7/24/2025,6,3,
56042,40358,P0017,3/7/2024,6,1,
56043,6846,P0003,7/29/2022,10,1,
56044,11582,P0099,19/11/2024,2,5,
56045,44107,P0128,9/24/2022,7,1,
56046,58853,P0170,7/1/2026,1,5,
56047,6714,P0075,1/21/2023,2,3,
56048,28407,P0040,2/19/2022,8,4,
56049,40583,P0173,23/10/2021,5,3,
56050,45761,P0104,25/02/2026,8,4,
56051,20944,P0117,11/9/2025,1,5,
56052,13700,P0072,26/09/2024,9,2,
56053,52681,P0197,6/23/2023,9,2,
56054,54990,P0064,11/25/2021,3,5,
56055,46407,P0128,16/07/2025,10,4,
56056,51016,P0094,9/26/2024,4,5,
56057,25314,P0135,11/11/2025,7,1,
56058,7405,P0088,9/2/2022,7,2,
56059,9476,P0170,11/7/2023,9,2,
56060,28631,P0114,3/25/2023,1,3,
56061,30391,P0096,8/31/2025,6,5,
56062,15621,P0130,5/2/2026,9,3,
56063,46778,P0082,4/30/2024,8,5,
56064,18134,P0144,4/14/2026,4,5,
56065,5043,P0027,2/24/2026,2,1,
56066,41871,P0127,11/30/2021,9,1,
56067,6950,P0020,18/08/2025,2,2,
56068,44420,P0025,8/28/2022,5,1,
56069,41266,P0025,12/13/2023,4,5,
56070,20750,P0088,2/14/2021,2,1,
56071,50657,P0161,22/11/2023,2,3,
56072,57208,P0088,4/12/2023,9,3,
56073,47045,P0008,4/17/2023,8,4,
56074,44561,P0192,8/11/2023,7,3,
56075,28879,P0188,2/13/2026,5,2,
56076,31432,P0134,19/02/2021,1,4,
56077,38702,P0161,6/3/2021,5,4,
56078,24668,P0139,12/8/2024,2,2,
56079,10575,P0152,1/11/2025,3,5,
56080,48938,P0198,3/19/2021,8,5,
56081,5445,P0008,10/2/2021,3,4,
56082,51203,P0169,11/28/2021,2,4,
56083,17263,P0187,12/17/2023,2,2,
56084,51023,P0036,10/4/2023,8,2,
56085,34215,P0078,9/3/2023,7,2,
56086,40877,P0096,6/4/2021,7,2,
56087,48413,P0131,4/4/2021,10,1,
56088,42414,P0073,2/2/2022,2,4,
56089,90,P0200,1/3/2025,8,5,
56090,47444,P0188,21/03/2025,6,5,
56091,47112,P0098,11/5/2022,5,4,
56092,50264,P0010,3/29/2023,9,3,
56093,47774,P0005,7/6/2023,2,3,
56094,57121,P0199,9/22/2025,1,1,
56095,5025,P0193,3/13/2025,4,2,
56096,31233,P0036,27/04/2025,6,1,
56097,45082,P0132,4/4/2021,10,2,
56098,7045,P0027,4/16/2021,9,4,
56099,34178,P0152,12/3/2022,7,4,
56100,33825,P0072,9/19/2024,6,5,
56101,58546,P0158,4/29/2024,7,3,
56102,21665,P0039,11/4/2022,4,2,
56103,41248,P0084,20/10/2024,10,2,
56104,20310,P0033,2/10/2026,8,2,
56105,42409,P0022,8/22/2025,4,4,
56106,13890,P0031,5/24/2026,7,2,
56107,12799,P0198,1/5/2025,1,1,
56108,23727,P0018,11/9/2022,3,2,
56109,48877,P0031,25/12/2022,8,5,
56110,31934,P0068,25/07/2023,9,2,
56111,21153,P0147,8/29/2025,7,5,
56112,38221,P0091,27/06/2023,8,3,
56113,3754,P0017,1/18/2026,7,2,
56114,8311,P0033,4/12/2024,4,4,
56115,23881,P0037,9/2/2024,1,1,
56116,9457,P0131,17/04/2023,7,4,
56117,45768,P0047,5/22/2022,5,5,
56118,4000,P0060,29/12/2024,9,1,
56119,49981,P0199,1/5/2023,10,4,
56120,58373,P0147,1/29/2021,1,2,
56121,57332,P0103,8/11/2025,5,4,
56122,2137,P0063,7/13/2022,9,1,
56123,2796,P0042,7/21/2022,3,3,
56124,21309,P0081,6/20/2024,1,5,
56125,11543,P0153,9/5/2022,1,3,
56126,16965,P0150,11/30/2021,2,5,
56127,33511,P0054,5/15/2026,7,2,
56128,49910,P0132,3/2/2026,9,1,
56129,33133,P0153,9/11/2022,8,4,
56130,15876,P0053,4/15/2025,10,4,
56131,1574,P0033,5/8/2026,1,4,
56132,29379,P0129,6/8/2021,5,4,
56133,6028,P0111,5/30/2021,7,2,
56134,24813,P0117,2/23/2023,5,1,
56135,6614,P0042,14/06/2024,1,5,
56136,43150,P0174,11/13/2023,7,1,
56137,8281,P0063,4/11/2023,3,1,
56138,20379,P0110,6/3/2023,4,2,
56139,933,P0009,19/04/2026,10,3,
56140,56140,P0136,1/15/2026,6,5,
56141,4840,P0194,25/05/2023,2,3,
56142,26056,P0034,21/10/2023,9,2,
56143,58660,P0010,11/4/2021,6,4,
56144,57011,P0081,9/30/2024,7,4,
56145,56635,P0192,12/4/2024,2,4,
56146,9377,P0027,15/01/2024,3,2,
56147,28478,P0053,10/24/2021,7,4,
56148,53768,P0147,6/5/2026,8,5,
56149,11931,P0089,29/09/2022,1,5,
56150,266,P0161,4/25/2022,6,5,
56151,25465,P0023,22/05/2026,4,2,
56152,150,P0091,3/19/2023,2,2,
56153,54577,P0116,22/09/2021,2,2,
56154,30319,P0031,17/11/2024,4,3,
56155,25986,P0176,12/3/2023,8,2,
56156,3538,P0190,8/10/2021,9,4,
56157,7535,P0060,12/29/2022,8,3,
56158,35554,P0008,8/2/2023,8,2,
56159,21260,P0126,4/14/2021,1,5,
56160,57428,P0135,2/2/2021,2,1,
56161,22591,P0008,6/17/2022,1,2,
56162,22598,P0198,8/8/2021,2,1,
56163,41293,P0116,10/26/2024,10,3,
56164,22536,P0074,1/30/2021,5,1,
56165,8454,P0167,10/22/2022,7,2,
56166,28143,P0034,1/10/2022,7,5,
56167,42597,P0179,6/8/2022,1,4,
56168,21387,P0107,9/16/2024,8,2,
56169,30330,P0036,9/15/2021,3,5,
56170,6578,P0068,1/11/2025,8,1,
56171,18151,P0167,6/3/2025,4,5,
56172,54719,P0003,10/8/2024,6,3,
56173,21447,P0037,5/9/2025,4,2,
56174,31643,P0168,9/12/2024,6,3,
56175,40928,P0099,8/9/2025,7,3,
56176,26545,P0135,3/9/2026,1,2,
56177,47690,P0159,5/25/2023,8,2,
56178,33962,P0113,4/21/2022,10,2,
56179,20773,P0024,3/31/2025,2,3,
56180,31384,P0042,19/01/2022,8,2,
56181,24174,P0084,4/18/2024,6,2,
56182,12792,P0112,7/25/2025,4,1,
56183,30635,P0003,20/07/2023,4,1,
56184,30338,P0154,6/1/2025,9,4,
56185,44658,P0024,25/12/2023,3,3,
56186,55087,P0163,1/29/2021,4,1,
56187,44759,P0200,4/17/2024,10,2,
56188,56557,P0151,4/5/2025,6,1,
56189,48226,P0181,31/01/2026,4,4,
56190,47009,P0193,4/26/2025,3,1,
56191,38186,P0017,10/8/2022,2,4,
56192,45387,P0072,7/11/2021,6,1,
56193,41530,P0128,18/12/2024,1,5,
56194,55658,P0030,8/15/2023,4,5,
56195,35893,P0091,1/11/2026,9,1,
56196,21057,P0134,10/18/2024,2,1,
56197,56588,P0024,8/27/2024,9,2,
56198,27735,P0143,3/27/2026,8,1,
56199,43302,P0011,8/25/2021,8,4,
56200,12293,P0104,12/28/2025,8,1,
56201,30775,P0043,1/5/2022,10,2,
56202,28997,P0095,9/19/2024,6,4,
56203,44210,P0067,7/1/2022,2,2,
56204,36088,P0122,8/23/2024,3,4,
56205,26971,P0172,5/22/2025,6,3,
56206,47539,P0009,7/11/2024,7,4,
56207,46529,P0182,1/25/2022,4,1,
56208,34194,P0064,2/22/2023,5,3,
56209,29261,P0026,29/08/2025,1,2,
56210,20378,P0085,23/11/2024,9,3,
56211,15213,P0119,27/05/2021,9,5,
56212,38619,P0135,11/5/2022,8,5,
56213,37300,P0004,11/18/2022,7,5,
56214,36804,P0109,1/31/2024,2,2,
56215,15528,P0045,12/1/2021,3,2,
56216,35482,P0089,3/12/2022,2,5,
56217,16545,P0174,10/24/2025,9,2,
56218,40055,P0167,4/2/2023,4,5,
56219,35875,P0051,2/17/2024,1,1,
56220,29718,P0181,6/13/2022,6,2,
56221,17719,P0082,6/25/2021,1,5,
56222,8388,P0075,2/29/2024,9,4,
56223,53173,P0096,3/28/2021,8,1,
56224,54738,P0189,2/22/2023,9,1,
56225,55169,P0200,5/26/2026,1,2,
56226,18992,P0072,20/07/2023,6,4,
56227,34612,P0060,4/4/2025,9,4,
56228,39528,P0175,6/8/2023,4,2,
56229,2571,P0011,3/13/2024,6,2,
56230,30843,P0123,2/12/2021,2,1,
56231,3606,P0020,21/08/2025,10,1,
56232,37185,P0108,4/6/2025,3,1,
56233,55822,P0182,5/12/2021,7,5,
56234,30786,P0105,9/3/2025,3,3,
56235,51241,P0149,3/6/2022,5,2,
56236,15560,P0061,23/06/2025,1,5,
56237,17557,P0098,9/28/2025,1,2,
56238,55838,P0053,11/27/2023,9,1,
56239,7175,P0013,3/7/2021,3,5,
56240,26946,P0174,9/16/2024,7,1,
56241,37695,P0140,5/15/2026,9,2,
56242,31787,P0153,11/1/2025,1,1,
56243,3461,P0037,4/9/2023,9,2,
56244,10790,P0058,11/20/2022,8,2,
56245,19785,P0069,3/28/2023,8,1,
56246,9060,P0068,11/6/2024,5,1,
56247,7268,P0173,7/5/2023,4,4,
56248,49952,P0041,1/1/2025,9,1,
56249,12449,P0132,5/3/2023,4,4,
56250,49829,P0095,11/13/2023,5,3,
56251,11691,P0038,5/15/2023,9,5,
56252,51343,P0133,2/10/2024,1,2,
56253,17711,P0003,9/4/2021,4,3,
56254,20233,P0118,20/11/2024,10,1,
56255,32991,P0029,1/26/2026,3,4,
56256,17988,P0024,6/5/2025,4,5,
56257,17146,P0163,1/24/2021,2,3,
56258,14387,P0029,12/16/2023,4,4,
56259,54608,P0112,4/8/2022,9,5,
56260,38656,P0129,7/31/2025,8,5,
56261,44827,P0056,5/20/2022,8,2,
56262,52006,P0036,8/17/2021,5,4,
56263,23937,P0138,18/06/2025,2,2,
56264,31351,P0120,10/17/2023,7,3,
56265,37399,P0103,10/28/2022,8,4,
56266,12266,P0128,10/25/2022,8,3,
56267,3850,P0171,7/10/2023,5,4,
56268,20986,P0063,6/21/2025,1,3,
56269,45152,P0186,1/16/2023,5,2,
56270,55750,P0018,3/4/2022,7,2,
56271,39446,P0067,11/6/2025,1,3,
56272,5622,P0007,23/03/2024,3,1,
56273,47279,P0006,11/20/2021,7,3,
56274,22757,P0082,6/18/2023,3,4,
56275,13858,P0081,17/11/2024,9,3,
56276,53809,P0159,10/11/2024,5,5,
56277,14003,P0173,9/30/2022,1,3,
56278,15589,P0135,30/08/2022,7,4,
56279,25820,P0072,8/25/2022,5,5,
56280,47551,P0058,2/26/2022,9,1,
56281,44449,P0078,7/23/2021,4,1,
56282,32132,P0146,6/20/2025,7,2,
56283,18353,P0167,8/3/2025,5,2,
56284,18770,P0134,4/21/2022,10,5,
56285,10226,P0096,5/31/2021,10,3,
56286,43313,P0143,9/28/2024,6,2,
56287,17596,P0071,7/8/2025,9,5,
56288,36427,P0150,4/30/2021,2,3,
56289,13824,P0127,4/23/2022,4,2,
56290,36415,P0149,7/9/2025,3,1,
56291,46091,P0123,3/1/2026,6,5,
56292,16436,P0163,1/8/2022,5,3,
56293,23267,P0019,11/8/2024,10,4,
56294,5017,P0025,3/11/2022,10,3,
56295,30409,P0069,4/9/2025,8,2,
56296,45183,P0058,3/17/2022,10,5,
56297,23752,P0058,3/31/2024,3,2,
56298,15406,P0059,8/31/2021,5,2,
56299,33410,P0128,31/05/2021,9,5,
56300,58109,P0139,7/14/2023,2,3,
56301,2444,P0121,1/17/2021,7,1,
56302,31301,P0200,4/22/2022,4,1,
56303,26054,P0100,26/06/2023,5,3,
56304,54732,P0083,11/4/2021,4,5,
56305,9365,P0187,4/29/2025,6,5,
56306,24670,P0103,9/30/2024,7,5,
56307,28591,P0030,3/16/2024,10,4,
56308,28609,P0073,1/23/2022,3,1,
56309,4712,P0151,11/3/2022,10,3,
56310,48278,P0193,21/10/2023,9,3,
56311,45970,P0124,24/04/2024,1,3,
56312,11928,P0031,12/16/2025,1,3,
56313,29354,P0119,3/22/2023,2,5,
56314,18691,P0010,2/6/2025,7,1,
56315,54114,P0163,11/8/2023,4,4,
56316,52625,P0016,6/22/2021,5,5,
56317,56794,P0124,5/1/2026,7,4,
56318,9591,P0161,12/12/2024,1,5,
56319,53958,P0146,8/3/2024,4,2,
56320,13512,P0087,7/7/2022,9,3,
56321,11907,P0118,23/06/2023,5,3,
56322,25019,P0134,12/10/2021,2,4,
56323,40793,P0007,12/18/2021,6,1,
56324,46022,P0044,9/19/2021,9,3,
56325,5381,P0120,6/16/2026,9,3,
56326,16898,P0081,7/8/2025,1,5,
56327,16427,P0035,12/4/2021,2,5,
56328,52948,P0179,4/26/2022,2,1,
56329,477,P0061,10/9/2025,10,3,
56330,44377,P0136,19/02/2023,3,2,
56331,57651,P0010,11/1/2022,2,1,
56332,9184,P0153,3/21/2025,5,1,
56333,6780,P0155,3/16/2023,5,2,
56334,1626,P0133,3/25/2021,5,1,
56335,51078,P0169,9/28/2025,2,3,
56336,58272,P0001,10/16/2025,4,5,
56337,45091,P0175,4/29/2021,8,4,
56338,13227,P0114,19/08/2024,4,1,
56339,50416,P0170,7/7/2023,6,4,
56340,50789,P0077,27/03/2023,10,3,
56341,21211,P0179,6/28/2022,4,5,
56342,8565,P0034,10/23/2022,2,2,
56343,17089,P0084,3/8/2022,5,4,
56344,32815,P0098,3/20/2022,2,2,
56345,19751,P0047,4/2/2022,2,1,
56346,28488,P0192,7/6/2025,5,2,
56347,52596,P0194,7/23/2021,7,1,
56348,27431,P0157,9/30/2025,1,2,
56349,58717,P0069,26/06/2025,7,1,
56350,16915,P0093,1/8/2025,6,5,
56351,40116,P0139,6/17/2025,9,1,
56352,47683,P0080,23/01/2026,1,3,
56353,13201,P0009,7/29/2021,3,1,
56354,46333,P0192,13/10/2023,6,5,
56355,26178,P0141,1/11/2025,3,1,
56356,51647,P0083,7/31/2025,6,5,
56357,33445,P0106,8/15/2023,4,3,
56358,5588,P0102,4/1/2023,6,1,
56359,35196,P0162,4/10/2022,5,5,
56360,20484,P0182,6/8/2025,2,4,
56361,29071,P0016,1/5/2022,8,2,
56362,48620,P0194,10/29/2021,10,2,
56363,23935,P0176,4/20/2021,8,5,
56364,25961,P0036,2/22/2025,9,5,
56365,15153,P0032,10/17/2024,6,3,
56366,24705,P0111,12/10/2023,4,5,
56367,42399,P0086,30/03/2022,8,5,
56368,53002,P0137,9/28/2023,7,2,
56369,8042,P0042,6/18/2021,10,4,
56370,15660,P0023,10/1/2024,2,3,
56371,33992,P0086,17/02/2025,10,2,
56372,1010,P0159,10/8/2025,3,1,
56373,16707,P0134,3/13/2023,3,1,
56374,32892,P0142,13/06/2021,3,5,
56375,36501,P0057,6/10/2021,1,2,
56376,31598,P0034,4/1/2023,3,5,
56377,17391,P0190,1/3/2024,6,5,
56378,32581,P0017,28/11/2022,7,2,
56379,34865,P0149,8/10/2025,8,1,
56380,26481,P0122,1/5/2023,10,5,
56381,47089,P0090,6/17/2023,5,1,
56382,52999,P0048,3/22/2024,3,1,
56383,6023,P0046,7/24/2022,6,4,
56384,44235,P0003,27/05/2026,6,1,
56385,46538,P0143,11/4/2023,3,3,
56386,3967,P0186,9/22/2023,7,5,
56387,7627,P0136,1/12/2025,4,2,
56388,38347,P0145,1/17/2023,9,5,
56389,51600,P0014,8/5/2025,8,4,
56390,47221,P0178,11/16/2025,6,2,
56391,50520,P0092,2/6/2022,8,3,
56392,35445,P0131,4/1/2025,3,1,
56393,15052,P0170,3/2/2021,6,2,
56394,52016,P0007,9/1/2024,9,3,
56395,42611,P0153,2/12/2025,7,2,
56396,51526,P0096,12/5/2022,4,1,
56397,5669,P0141,8/13/2022,1,4,
56398,4008,P0189,1/17/2024,5,2,
56399,49285,P0049,3/27/2024,4,5,
56400,16940,P0166,2/27/2026,7,5,
56401,3673,P0002,9/8/2021,3,4,
56402,10959,P0136,11/12/2023,7,1,
56403,21881,P0156,21/02/2023,8,5,
56404,17752,P0133,9/13/2023,8,3,
56405,26362,P0080,6/13/2022,1,2,
56406,41973,P0071,8/26/2023,1,5,
56407,37325,P0032,7/20/2025,6,4,
56408,43140,P0126,10/28/2024,10,3,
56409,54848,P0129,12/12/2022,1,2,
56410,870,P0057,4/28/2023,3,1,
56411,2045,P0091,28/06/2022,5,1,
56412,39377,P0150,1/8/2026,1,4,
56413,4419,P0138,22/12/2021,5,2,
56414,45825,P0021,21/07/2025,8,4,
56415,25535,P0052,1/20/2025,5,1,
56416,57752,P0025,6/4/2025,7,5,
56417,1541,P0191,12/30/2021,4,1,
56418,10266,P0034,2/2/2024,5,4,
56419,2,P0099,2/8/2022,2,4,
56420,15190,P0001,2/20/2026,9,2,
56421,22718,P0115,9/14/2025,2,3,
56422,41901,P0189,5/27/2022,8,5,
56423,27359,P0033,14/03/2026,7,4,
56424,18881,P0015,3/12/2026,3,1,
56425,56645,P0011,10/24/2025,4,5,
56426,32852,P0118,8/8/2025,6,3,
56427,16157,P0084,15/08/2023,1,3,
56428,16357,P0197,30/07/2023,1,4,
56429,15099,P0190,25/10/2024,10,3,
56430,47572,P0054,1/14/2022,9,5,
56431,19143,P0123,2/27/2026,8,4,
56432,35117,P0196,6/6/2026,6,3,
56433,33005,P0175,11/22/2022,6,5,
56434,28396,P0094,12/15/2025,1,1,
56435,20901,P0091,9/29/2025,5,1,
56436,37512,P0185,7/4/2024,7,4,
56437,23712,P0122,12/18/2025,5,2,
56438,16108,P0158,8/23/2021,5,3,
56439,39409,P0124,5/11/2023,6,5,
56440,52061,P0057,5/3/2026,6,4,
56441,8555,P0017,3/26/2024,1,3,
56442,56687,P0084,8/11/2023,4,3,
56443,14192,P0200,8/10/2025,3,3,
56444,36613,P0160,11/19/2024,7,1,
56445,53937,P0081,3/3/2023,7,1,
56446,6730,P0040,7/31/2024,4,2,
56447,52393,P0032,9/3/2022,3,1,
56448,29208,P0003,16/04/2026,2,2,
56449,29421,P0085,10/3/2023,6,1,
56450,56114,P0103,26/02/2024,5,5,
56451,28655,P0017,2/8/2024,10,1,
56452,35247,P0051,16/10/2021,4,5,
56453,12501,P0193,8/10/2022,2,1,
56454,20862,P0074,29/01/2023,2,2,
56455,42976,P0094,10/29/2022,6,4,
56456,27275,P0154,11/21/2023,3,3,
56457,34381,P0166,5/7/2026,8,1,
56458,5469,P0136,4/2/2024,3,3,
56459,54706,P0106,10/25/2022,1,3,
56460,18651,P0146,9/18/2021,10,3,
56461,37093,P0162,3/20/2026,8,5,
56462,22440,P0003,8/22/2022,7,3,
56463,30986,P0124,24/10/2022,7,1,
56464,24883,P0077,6/28/2021,7,2,
56465,908,P0069,11/12/2025,4,3,
56466,399,P0200,19/02/2023,2,3,
56467,664,P0078,4/6/2022,2,4,
56468,35937,P0083,2/10/2024,9,4,
56469,34327,P0016,9/26/2022,1,5,
56470,26721,P0093,11/29/2022,9,3,
56471,17943,P0013,11/6/2024,5,5,
56472,14262,P0055,6/15/2025,8,1,
56473,40748,P0076,29/05/2024,1,3,
56474,50888,P0008,6/21/2025,5,3,
56475,43590,P0058,4/20/2022,3,4,
56476,37568,P0090,14/04/2026,9,2,
56477,8442,P0022,3/29/2026,3,2,
56478,31194,P0142,1/25/2026,8,4,
56479,34514,P0001,14/10/2024,8,2,
56480,42124,P0056,24/02/2026,8,4,
56481,34073,P0166,11/20/2025,6,4,
56482,44563,P0160,1/28/2024,10,2,
56483,14883,P0090,5/9/2026,8,1,
56484,18700,P0106,2/4/2026,5,3,
56485,25788,P0045,10/12/2023,8,2,
56486,48882,P0023,12/27/2023,1,2,
56487,32472,P0134,4/11/2024,6,5,
56488,58818,P0017,12/16/2021,2,2,
56489,12844,P0160,17/12/2025,10,5,
56490,49645,P0058,2/10/2023,5,2,
56491,24286,P0055,7/9/2024,9,5,
56492,6078,P0014,4/9/2023,10,3,
56493,27152,P0168,4/17/2022,10,4,
56494,31942,P0166,1/9/2021,3,1,
56495,55364,P0041,22/04/2022,3,3,
56496,28581,P0155,11/5/2025,3,3,
56497,56428,P0099,30/07/2025,9,2,
56498,26229,P0114,11/30/2025,4,1,
56499,29874,P0189,2/8/2024,5,4,
56500,2525,P0117,5/15/2022,4,4,
56501,36273,P0090,10/13/2025,8,5,
56502,16682,P0077,6/5/2021,2,5,
56503,36683,P0064,7/16/2023,3,2,
56504,16425,P0049,9/5/2024,6,3,
56505,25176,P0151,5/6/2026,9,5,
56506,31657,P0036,26/03/2024,2,2,
56507,42924,P0079,9/30/2022,9,4,
56508,12757,P0124,6/10/2024,1,4,
56509,12825,P0086,1/10/2025,2,3,
56510,21755,P0013,25/05/2026,9,1,
56511,54658,P0063,10/26/2024,1,5,
56512,40377,P0198,2/3/2025,1,1,
56513,49460,P0003,25/08/2025,1,4,
56514,24324,P0126,5/6/2025,4,2,
56515,30038,P0125,6/4/2021,4,1,
56516,30062,P0149,6/12/2024,7,5,
56517,48115,P0044,17/03/2023,9,4,
56518,17142,P0046,5/1/2021,8,3,
56519,33004,P0076,16/12/2021,1,5,
56520,45292,P0188,6/27/2021,3,5,
56521,35214,P0046,4/2/2021,3,4,
56522,25226,P0143,12/15/2021,3,3,
56523,56167,P0194,27/01/2026,9,5,
56524,47178,P0029,10/8/2024,9,5,
56525,33496,P0174,3/23/2022,9,4,
56526,14002,P0066,8/19/2024,5,4,
56527,51604,P0162,4/13/2026,2,2,
56528,39821,P0080,12/10/2021,5,1,
56529,9897,P0175,8/3/2023,7,2,
56530,7536,P0050,25/12/2022,8,2,
56531,57018,P0076,3/5/2025,10,4,
56532,34009,P0120,4/2/2026,6,5,
56533,45320,P0031,5/27/2023,2,4,
56534,2325,P0004,11/13/2024,5,5,
56535,29873,P0184,6/26/2022,2,2,
56536,2246,P0031,10/29/2023,9,1,
56537,34953,P0058,17/05/2026,7,2,
56538,36495,P0136,8/16/2022,6,2,
56539,32328,P0140,5/3/2025,1,5,
56540,36632,P0016,6/8/2026,3,4,
56541,51911,P0100,2/25/2025,3,3,
56542,53889,P0005,3/29/2021,8,4,
56543,2411,P0145,2/13/2024,2,4,
56544,29133,P0170,25/10/2022,10,2,
56545,12669,P0162,12/22/2021,9,5,
56546,38570,P0031,26/10/2022,4,1,
56547,25607,P0061,2/2/2025,5,5,
56548,50032,P0091,1/21/2024,5,5,
56549,9166,P0183,12/12/2023,4,2,
56550,34018,P0022,1/17/2025,5,1,
56551,26388,P0165,6/10/2023,4,4,
56552,8277,P0022,10/18/2021,7,5,
56553,32483,P0149,10/7/2023,7,1,
56554,34242,P0159,7/24/2024,6,2,
56555,6003,P0164,25/10/2024,1,5,
56556,42105,P0071,21/04/2024,3,4,
56557,55757,P0137,8/27/2023,2,4,
56558,37100,P0018,8/17/2024,7,2,
56559,48853,P0197,2/20/2025,9,2,
56560,40471,P0110,5/4/2025,10,3,
56561,26922,P0003,1/10/2022,5,3,
56562,50707,P0028,21/12/2022,6,2,
56563,45634,P0109,11/14/2024,2,2,
56564,40729,P0060,11/12/2021,8,1,
56565,13707,P0186,7/15/2022,8,5,
56566,58737,P0005,2/25/2021,10,5,
56567,43167,P0103,3/12/2024,5,5,
56568,40565,P0181,1/8/2021,10,3,
56569,10452,P0099,8/16/2023,7,4,
56570,26487,P0086,8/30/2024,6,3,
56571,11544,P0047,10/24/2021,8,4,
56572,57909,P0132,8/22/2022,10,5,
56573,30663,P0073,6/1/2023,8,3,
56574,45967,P0114,7/12/2022,1,2,
56575,1720,P0102,8/16/2021,10,1,
56576,6996,P0057,5/31/2025,5,1,
56577,11046,P0034,11/7/2023,1,4,
56578,54106,P0083,12/29/2022,7,1,
56579,41822,P0024,5/3/2021,2,4,
56580,3848,P0197,6/14/2025,4,1,
56581,10448,P0122,17/08/2023,4,5,
56582,44425,P0081,9/2/2023,5,3,
56583,18937,P0045,12/13/2024,4,4,
56584,36841,P0196,1/2/2025,10,3,
56585,25346,P0124,6/22/2026,4,3,
56586,4802,P0016,1/25/2024,3,4,
56587,58053,P0171,8/5/2021,5,5,
56588,8280,P0172,28/09/2024,8,2,
56589,42071,P0065,6/30/2023,10,1,
56590,13645,P0101,7/3/2022,6,1,
56591,56927,P0023,8/11/2024,2,5,
56592,45253,P0135,12/1/2021,7,1,
56593,21511,P0200,9/10/2023,2,4,
56594,9585,P0120,8/27/2021,5,2,
56595,32642,P0198,8/2/2022,6,5,
56596,51614,P0073,16/01/2026,4,2,
56597,24356,P0122,3/2/2025,10,1,
56598,29050,P0082,9/4/2024,8,4,
56599,12661,P0136,5/3/2022,8,4,
56600,25311,P0090,9/6/2026,2,5,
56601,54490,P0192,12/20/2024,7,3,
56602,44370,P0190,7/19/2025,7,4,
56603,18160,P0024,29/05/2024,7,3,
56604,7850,P0102,2/9/2024,4,2,
56605,45338,P0023,2/27/2021,10,4,
56606,18188,P0004,5/17/2021,8,3,
56607,56535,P0074,20/10/2024,4,3,
56608,46971,P0017,9/22/2022,3,1,
56609,34512,P0102,5/24/2022,2,3,
56610,18033,P0060,4/8/2024,7,1,
56611,51049,P0151,3/11/2024,1,5,
56612,28864,P0187,6/30/2023,4,3,
56613,55528,P0052,5/7/2026,9,4,
56614,14272,P0100,5/4/2022,6,1,
56615,23292,P0095,1/18/2023,7,1,
56616,26164,P0029,3/31/2021,7,1,
56617,40331,P0091,5/7/2021,5,4,
56618,7703,P0070,13/09/2025,2,1,
56619,56989,P0145,2/25/2023,8,3,
56620,23900,P0007,13/03/2026,7,1,
56621,55850,P0075,6/12/2024,2,2,
